Accuracy,Precision,Recall,F1,AUC,Specificity,Sensitivity,MCC,Kappa,Training_Time,Inference_Time,FPS
0.683875,0.6257136020237241,0.9152,0.743264369683065,0.66632692625,0.45255,0.9152,0.41481442180560185,0.36775,1188.0453293323517,35.972540855407715,1111.959262504718
