Accuracy,Precision,Recall,F1,AUC,Specificity,Sensitivity,MCC,Kappa,Training_Time,Inference_Time,FPS
0.678575,0.6195881466599699,0.9252,0.7421638423744109,0.6014334425,0.43195,0.9252,0.4105702849374743,0.35714999999999997,1179.8186240196228,27.901753187179565,1433.6016712519483
