Accuracy,Precision,Recall,F1,AUC,Specificity,Sensitivity,MCC,Kappa,Training_Time,Inference_Time,FPS
0.9385,0.8906110814181365,0.9998,0.9420522001319137,0.999524325,0.8772,0.9998,0.8836662320028912,0.877,1354.8575866222382,21.094945192337036,948.0944281981455
