Accuracy,Precision,Recall,F1,AUC,Specificity,Sensitivity,MCC,Kappa,Training_Time,Inference_Time,FPS
0.95305,0.9143876337693222,0.9997,0.9551425978120671,0.9996315400000001,0.9064,0.9997,0.910069686057335,0.9061,1421.7161045074463,23.441816091537476,853.1762181693774
