Accuracy,Precision,Recall,F1,AUC,Specificity,Sensitivity,MCC,Kappa,Training_Time,Inference_Time,FPS
0.9826,0.9668214354807506,0.9995,0.9828891729766939,0.9997785050000001,0.9657,0.9995,0.9657518144001713,0.9652000000000001,1430.1181621551514,22.97048854827881,870.682395716769
