Accuracy,Precision,Recall,F1,AUC,Specificity,Sensitivity,MCC,Kappa,Training_Time,Inference_Time,FPS
0.6361,0.59740910392213,0.8347,0.6963957950942766,0.5850503712499999,0.4375,0.8347,0.2966007265680179,0.2722,1221.4431788921356,38.88227438926697,1028.7464050981948
