Accuracy,Precision,Recall,F1,AUC,Specificity,Sensitivity,MCC,Kappa,Training_Time,Inference_Time,FPS
0.643525,0.6033855573563839,0.83765,0.7014759761331519,0.64257059375,0.4494,0.83765,0.3114847014101766,0.28705,1217.4506833553314,33.62280058860779,1189.668894314323
