Accuracy,Precision,Recall,F1,AUC,Specificity,Sensitivity,MCC,Kappa,Training_Time,Inference_Time,FPS
0.65545,0.6089730108657554,0.8687,0.716010715021636,0.63401126875,0.4422,0.8687,0.34373054205073866,0.31089999999999995,1198.2015261650085,33.32808303833008,1200.1890403956525
