Accuracy,Precision,Recall,F1,AUC,Specificity,Sensitivity,MCC,Kappa,Training_Time,Inference_Time,FPS
0.94235,0.8967620414386941,0.9998,0.9454820558891673,0.9997712950000001,0.8849,0.9998,0.8905983766244355,0.8847,1435.1734914779663,24.663337230682373,810.9202665046903
