Accuracy,Precision,Recall,F1,AUC,Specificity,Sensitivity,MCC,Kappa,Training_Time,Inference_Time,FPS
0.9262,0.8716428322288106,0.9996,0.9312465064281722,0.9989156499999999,0.8528,0.9996,0.8617358790548535,0.8524,1402.5628070831299,24.073914527893066,830.7747365650545
