Accuracy,Precision,Recall,F1,AUC,Specificity,Sensitivity,MCC,Kappa,Training_Time,Inference_Time,FPS
0.90905,0.8467994913098771,0.9988,0.9165404909382886,0.9984822250000001,0.8193,0.9988,0.8316069828323082,0.8181,1406.252940416336,26.394174098968506,757.7429748325259
